customer_id,customer_name,email,product_id,product_name,category,rating,review_title,review_text,review_date,helpful_votes,total_votes,feedback_category
CUST01740,Adam Stewart,tammylamb@example.com,PROD8034,Shoes,Fashion,4,Works well,Works well. Back put thus cost home get hot heavy far.,2025-11-30,22.0,95,Positive
CUST01741,Todd Eaton,sandrapowell@example.com,PROD1633,Headphones,Fashion,5,Loved it,Excellent product. Material require couple bar life force music.,2025-07-25,22.0,28,Positive
CUST01742,Benjamin Myers,nicole67@example.com,PROD9496,Tablet,Accessories,2,Not as expected,Poor quality. Project front resource police toward large.,2024-08-20,46.0,63,Critical
CUST01743,Chelsea Schneider,stacey60@example.com,PROD7344,Tablet,Fashion,4,Nice quality,Nice quality. Reduce type once middle southern time institution right result inside east control set.,2024-09-02,50.0,51,Positive
CUST01744,Kristin Weiss,amcknight@example.org,PROD1745,Smartphone,Home,4,Good product,Nice quality. Tough same I present idea dream.,2025-08-16,31.0,82,Positive
CUST01745,Sharon Burns,grahamthomas@example.org,PROD9872,Laptop,Fashion,4,Recommended,Good product. Establish edge perhaps guess political our.,2024-10-03,17.0,25,Positive
CUST01746,Cynthia Fowler,velazquezwesley@example.com,PROD6172,Backpack,Accessories,3,Average product,Average product. Center Mr increase ago actually live read job.,2026-01-21,46.0,90,Neutral
CUST01747,Dr. Jennifer Miranda DDS,vjohnson@example.org,PROD6025,Laptop,Accessories,3,Average product,Decent quality. Memory a very environmental follow exist indeed.,2025-02-08,32.0,39,Neutral
CUST01748,Amy Torres,adamsmichael@example.net,PROD6423,Camera,Accessories,4,Good product,Nice quality. Away could current save particular concern study research key teacher.,2025-04-01,46.0,54,Positive
CUST01749,John Miller,james29@example.net,PROD3335,Headphones,Fashion,1,Very disappointed,Broken on arrival. Always organization happy whom citizen your.,2026-04-15,42.0,79,Critical
CUST01750,Wendy Warren,woodskatrina@example.com,PROD2138,Shoes,Home,2,Not as expected,Bad experience. Along money past maintain sea money kitchen defense run several energy.,2024-11-23,27.0,100,Critical
CUST01751,Randy Hansen,john@@gmail..com,PROD6822,Camera,Accessories,2,Bad experience,Bad experience. Hold human story business spend late.,2026-04-14,1000.0,5000,Critical
CUST01752,Lisa Velazquez,gonzalezthomas@example.org,PROD6057,Watch,Accessories,3,Decent quality,Average product. Another character evidence apply thought yet they should option write.,2026-02-19,11.0,43,Neutral
CUST01753,Zachary Peters,ekidd@example.net,PROD5532,Tablet,Fashion,3,Average product,Average product. Property film hope become up remain among most maybe.,2026-07-10,9.0,30,Neutral
CUST01754,Heather Ochoa,debra25@example.com,PROD5263,Camera,Accessories,2,Arrived late,Packaging damaged. Win though film second other large focus he house wrong attack single.,2026-01-30,10.0,83,Critical
CUST01755,Daniel Pope,princeashley@example.com,PROD9704,Shoes,Accessories,5,Amazing quality,Amazing quality. Page book guess sit add million hear whom figure story herself also.,2026-01-03,27.0,88,Positive
CUST01756,Paul Steele,brittanyreed@example.com,PROD1916,Camera,Home,5,Amazing quality,Loved it. Sea letter half forward name build role performance tend.,2026-06-10,43.0,69,Positive
CUST01757,James Tran,woodfrancisco@example.org,PROD1309,Laptop,Fashion,5,Loved it,Excellent product. Television value business few watch weight summer sense shoulder each account.,2026-01-12,14.0,69,Positive
CUST01758,Elizabeth Stone,dmccarthy@example.com,PROD3847,Watch,Fashion,3,Average product,Decent quality. Character whether early image center easy range only.,2024-09-16,50.0,84,Neutral
CUST01759,Michelle Krueger,christopher85@example.org,PROD4975,Shoes,Accessories,4,Good product,Works well. Fill forward minute would economy themselves issue.,2024-12-10,47.0,73,Positive
CUST01760,Allison Rose,jhunt@example.org,PROD4661,Tablet,Home,5,Excellent product,Excellent product. Writer southern technology evening case edge wide learn various maintain quite practice parent.,2026-05-26,20.0,43,Positive
CUST01761,Jacob Mills,lori29@example.com,PROD8730,Camera,Home,3,Works fine,Average product. Far nature stand least together drug.,2025-10-14,13.0,20,Neutral
CUST01762,David Gates,eric32@example.com,PROD8434,Shoes,Fashion,3,Neutral experience,Decent quality. Send point big industry car time effect.,2026-05-16,34.0,94,Neutral
CUST01763,Ian Ford,walkercynthia@example.org,PROD7605,Camera,Fashion,3,Works fine,Works fine. Event television science eye drug forward born professor program light tend north hair.,2024-08-23,35.0,57,Neutral
CUST01764,Joseph Harris,kaitlyn46@example.net,PROD8456,Watch,Fashion,1,Very disappointed,Not working. Strong executive speak even argue herself common offer decide down watch.,2025-02-24,39.0,76,Critical
CUST01765,Cody Ramirez,brownlaurie@example.com,PROD1182,Smartphone,Electronics,2,Arrived late,Bad experience. How indicate plant get seem production leg eat long recognize place.,2025-09-18,38.0,82,Critical
CUST01766,Joshua Smith,veronicabutler@example.org,PROD9890,Tablet,Accessories,3,Okay for the price,Okay for the price. She recent picture small wind class red face point notice official oil.,2025-10-10,22.0,84,Neutral
CUST01767,Juan Stuart,emmadouglas@example.org,PROD3998,Headphones,Home,5,Highly recommended,Best purchase ever. Draw program raise air same police class play sister four floor.,2025-02-27,11.0,97,Positive
CUST01768,Timothy Jones,ejohnson@example.org,PROD2623,Watch,Electronics,2,Bad experience,Not as expected. Weight ready hair realize whose within worry job style yard organization.,2025-06-21,3.0,95,Critical
CUST01769,William Thornton,pcamacho@example.com,PROD1805,Watch,Electronics,5,Best purchase ever,Highly recommended. Yard especially wear capital music might financial and improve step threat find.,2026-07-07,3.0,25,Positive
CUST01770,George Cervantes,imarshall@example.net,PROD1949,Smartphone,Home,5,Loved it,Best purchase ever. Summer fire letter Democrat entire before education believe word business important father.,2025-06-14,25.0,93,Positive
CUST01771,Nathan Craig,ksmith@example.com,PROD1157,Smartphone,Home,4,Satisfied with purchase,Nice quality. Alone difference hundred call brother heart between wear change choice hotel along such.,2025-12-04,24.0,77,Positive
CUST01772,Christopher Wiggins,lroberts@example.com,PROD6244,Shoes,Home,3,Works fine,Okay for the price. Must chair none hot argue kid.,2025-02-25,44.0,90,Neutral
CUST01773,Nicole Alexander,vnixon@example.com,PROD8973,Camera,Fashion,1,Not working,Waste of money. Artist or order next former last another.,2025-05-02,38.0,66,Critical
CUST01774,Sherry Brennan,stephen55@example.org,PROD7698,Smartphone,Accessories,1,Waste of money,Waste of money. Bar tend theory second top north beyond six PM while fast.,2025-03-09,32.0,41,Critical
CUST01775,Sarah Baldwin,jack57@example.org,PROD9561,Laptop,Fashion,3,Works fine,Decent quality. Total Mrs government risk deep event pull gas course would person.,2024-09-22,44.0,87,Neutral
CUST01776,Nathan Schmidt,samuelhanna@example.com,PROD6960,Laptop,Fashion,1,Terrible quality,Not working. Much open style significant much ability never laugh leave population role.,2026-07-06,24.0,97,Critical
CUST01777,April Johnson,stevenwheeler@example.org,PROD5810,Laptop,Fashion,4,Recommended,Recommended. Them clearly former artist actually many take certainly health stock politics.,2025-03-03,44.0,57,Positive
CUST01778,James Martinez,cory44@example.com,PROD7843,Laptop,Home,3,,Works fine. Effort teach can see where middle beat morning special only out control true.,2025-08-06,7.0,29,Neutral
CUST01779,Lauren Mora,jamiewallace@example.net,PROD2211,Camera,Electronics,2,Bad experience,Poor quality. Kitchen threat country remember believe them edge since player word.,2026-02-10,19.0,82,Critical
CUST01780,Bruce Roberts,robinsoneric@example.org,PROD3718,Smartphone,Fashion,5,Excellent product,Highly recommended. Miss listen arm box well professional firm national.,2026-05-18,41.0,41,Positive
CUST01781,Carly Foster,adamdominguez@example.org,PROD6675,Laptop,Fashion,2,Arrived late,Not as expected. Professional writer old according I capital hear play population enter doctor.,2025-04-15,39.0,44,Critical
CUST01782,Nicole Reynolds,thomasmassey@example.org,PROD2206,Camera,Accessories,4,Satisfied with purchase,Works well. Clear record me collection education hope body note describe enough little herself.,2025-05-07,10.0,50,Positive
CUST01783,Emily Ochoa,ryanmicheal@example.org,PROD4799,Watch,Accessories,5,Highly recommended,Highly recommended. At meet control home marriage ten cause mission wife kid decide oil.,2026-02-24,16.0,85,Positive
CUST01784,Jillian Miller,barbara67@example.com,PROD6698,Tablet,Electronics,3,Okay for the price,Neutral experience. Game somebody entire enjoy our series by you future plan between.,2025-08-02,15.0,40,Neutral
CUST01785,Scott Greene,melodyhawkins@example.net,PROD2570,Tablet,Home,4,Nice quality,Satisfied with purchase. Strategy leave gun might election go fall summer call down.,2024-10-09,10.0,90,Positive
CUST01786,Tammy Castillo,grichardson@example.com,PROD9979,Headphones,Accessories,4,Nice quality,Works well. Almost campaign board magazine economy company own pattern law member religious.,2024-11-29,8.0,72,Positive
CUST01787,Joseph Christensen,duffynathan@example.com,PROD9688,Watch,Accessories,4,Good product,Recommended. Allow speak agreement strong response both.,2026-03-25,42.0,58,Positive
CUST01788,Michelle Ponce,melanieolsen@example.com,PROD6462,Camera,Accessories,4,Works well,Satisfied with purchase. Seven mother loss cold program point.,2026-01-10,8.0,60,Positive
CUST01789,David Cross,bjones@example.org,PROD6902,Backpack,Electronics,5,Excellent product,Amazing quality. History region room treatment less miss prepare record successful see green.,2026-05-17,40.0,52,Positive
CUST01790,Paul Perez,ikaiser@example.org,PROD6609,Camera,Accessories,4,Works well,Works well. Always put stuff much back senior summer kitchen per try discuss might.,2025-12-27,0.0,19,Positive
CUST01791,Meagan Ramirez,nielsenjeffrey@example.net,PROD3745,Watch,Fashion,4,Works well,Works well. Medical certain include car political over list part page gun create once red.,2024-08-10,40.0,93,Positive
CUST01792,Robert Good,carol64@example.net,PROD8358,Laptop,Fashion,3,Average product,Average product. Professional brother well recognize get image.,2025-03-07,13.0,53,Neutral
CUST01793,,samantha00@example.com,PROD8336,Shoes,Accessories,3,Average product,Decent quality. Hard television tonight art travel instead strategy cover happy maybe rise.,2024-11-10,26.0,78,Neutral
CUST01794,Miss Monica Howell,burtonapril@example.com,PROD3055,Watch,Accessories,4,Satisfied with purchase,Satisfied with purchase. Even support raise above challenge word continue movement might green brother.,2025-05-05,14.0,81,Positive
CUST01795,Kent Strickland,dleon@example.com,PROD4006,Headphones,Home,4,Recommended,Satisfied with purchase. Message test allow huge picture street least increase.,2024-09-10,42.0,55,Positive
CUST01796,Cameron Rogers,kelleycharles@example.com,PROD8144,Backpack,Home,3,Works fine,Neutral experience. White development service those drug will another manager cold role.,2025-03-18,10.0,56,Neutral
CUST01797,Darrell Scott,jamie83@example.com,PROD8897,Camera,Accessories,2,Poor quality,Arrived late. Resource behavior perform white decade interesting age entire practice section wide appear friend.,2025-03-24,39.0,92,Critical
CUST01798,Lori Daugherty,chanscott@example.org,PROD1783,Backpack,Electronics,3,Average product,Decent quality. Benefit evidence purpose knowledge network brother point TV.,2024-10-17,50.0,81,Neutral
CUST01799,Lucas Johnston,scottnavarro@example.com,PROD8045,Tablet,Fashion,4,Nice quality,Nice quality. Quickly people bed huge about nearly technology.,2024-09-22,2.0,62,Positive
CUST01800,Kenneth Richardson,shawn49@example.org,PROD9021,Camera,Fashion,1,Broken on arrival,Not working. Start both happy control responsibility of treatment administration.,2024-11-15,49.0,69,Critical
CUST01801,Tyler Sanders,,PROD4927,Shoes,Electronics,1,Very disappointed,Not working. Research prove stop arrive even clearly decade tonight difficult.,2026-03-04,0.0,50,Critical
CUST01802,Terri Allen,iperez@example.org,PROD9196,Tablet,Fashion,1,Broken on arrival,Very disappointed. Laugh bar paper lose science usually.,2026-06-17,28.0,90,Critical
CUST01803,Joshua Roth,michael92@example.org,PROD7811,Tablet,Fashion,5,Best purchase ever,Amazing quality. Act store land player unit affect everybody price already moment.,2026-02-23,36.0,65,Positive
CUST01804,Matthew Moreno,kennethhunter@example.net,PROD9632,Headphones,Home,2,Packaging damaged,Arrived late. Rate rich if place agency play bad hospital blood all.,2025-02-02,27.0,94,Critical
CUST01805,Terri Adams,benderjennifer@example.org,PROD1627,Camera,Fashion,4,Good product,Works well. Enough nice foot window thought per another.,2024-07-23,39.0,54,Positive
CUST01806,Norman Beasley,benjamin85@example.com,PROD1832,Watch,Electronics,4,Satisfied with purchase,Recommended. Might available movie it meeting allow explain lose.,2024-12-13,10.0,18,Positive
CUST01807,Matthew Sweeney,hlopez@example.org,PROD4660,Backpack,Fashion,2,Bad experience,Packaging damaged. True fire today address should dream own.,2025-10-01,46.0,82,Critical
CUST01808,Frederick Johnson,vincent91@example.org,PROD2860,Headphones,Fashion,5,Highly recommended,Best purchase ever. Baby reflect happy business car key too black current son.,2025-03-16,2.0,61,Positive
CUST01809,Ashley Williams,onichols@example.net,PROD5941,Smartphone,Fashion,2,Packaging damaged,Bad experience. Energy world great management out cover.,2025-02-11,9.0,38,Critical
CUST01810,Shannon Watson,ymercado@example.com,PROD4119,Smartphone,Electronics,4,Nice quality,Works well. Serve allow whether my majority my father race teacher again indicate.,2026-02-07,13.0,26,Positive
CUST01811,Matthew Irwin,barbara32@example.com,PROD6810,Watch,Fashion,2,Not as expected,Not as expected. Evening television mouth offer professional medical game store.,2025-06-23,12.0,97,Critical
CUST01812,Eric Jones,davidsonjonathan@example.net,PROD5698,Shoes,Accessories,4,Recommended,Satisfied with purchase. Sort read security such carry century government key part animal enjoy it month.,2025-08-18,8.0,99,Positive
CUST01813,Denise Klein,kristenosborne@example.org,PROD8719,Smartphone,Home,1,Very disappointed,Waste of money. Impact ground event assume eight suggest theory yes statement visit dream investment.,2026-03-09,12.0,67,Critical
CUST01814,Jeffery Barry,ebowers@example.com,PROD3558,Headphones,Fashion,4,Works well,Recommended. Would from road executive small police near management base response issue onto enough.,2025-02-08,44.0,79,Positive
CUST01815,Brianna Graham,connor33@example.net,PROD8960,Laptop,Electronics,1,Not working,Terrible quality. Field friend all throw camera involve level talk civil play.,2024-08-01,35.0,74,Critical
CUST01816,Mrs. Susan Contreras,estephenson@example.com,PROD7053,Headphones,Accessories,5,Amazing quality,Highly recommended. Indicate television drug situation nor management bank modern.,2024-10-11,0.0,4,Positive
CUST01817,Sean Lee,huertasharon@example.org,PROD4694,Watch,Accessories,2,Arrived late,Not as expected. Course many oil actually career far score also parent.,2025-08-08,34.0,49,Critical
CUST01818,Christopher Farmer DVM,michael45@example.com,PROD1746,Laptop,Fashion,1,Terrible quality,Not working. Tend those situation pay bed produce deep stand writer president cost goal.,2025-08-24,5.0,86,Critical
CUST01819,Johnny Rose,jason27@example.org,PROD5597,Headphones,Accessories,4,Works well,Recommended. Bad may assume pretty not billion security expert guy.,2025-10-14,2.0,14,Positive
CUST01820,Mike Matthews,patricia25@example.com,PROD3998,Headphones,Fashion,3,Works fine,Decent quality. Statement stuff some right experience house form rest create.,2025-02-07,11.0,93,Neutral
CUST01821,Margaret Williams,smcmillan@example.com,PROD7301,Laptop,Fashion,1,Not working,Terrible quality. Leave safe visit fall nothing animal sometimes security summer man race.,2026-02-09,48.0,75,Critical
CUST01822,Dustin Strickland,davidkirby@example.com,PROD6391,Laptop,Accessories,1,Not working,Terrible quality. Recognize north change somebody hair they method begin artist become whom day.,2025-08-14,29.0,65,Critical
CUST01823,Colton Cook,danielware@example.net,PROD9227,Shoes,Accessories,2,Poor quality,Poor quality. Including school benefit hold factor woman inside wide major.,2024-12-24,50.0,92,Critical
CUST01824,Jessica Mills,amanda68@example.com,PROD4069,Smartphone,Electronics,4,Good product,Recommended. Down security blood everyone American explain wish customer reach everybody effort open.,2025-04-04,36.0,85,Positive
CUST01825,Preston Smith,kristen13@example.net,PROD7018,Tablet,Home,2,Packaging damaged,Arrived late. Step brother consider eye Congress generation avoid throughout start color before.,2025-09-17,24.0,91,Critical
CUST01826,Sarah Taylor,brendanwilliams@example.com,PROD9760,Camera,Electronics,2,Arrived late,Bad experience. Kind paper type point choose open positive off nor show.,2024-11-05,6.0,70,Critical
CUST01827,Jake Henry,troy43@example.com,PROD3429,Watch,Fashion,1,Very disappointed,Terrible quality. These film specific particularly voice I some push ahead exist surface close.,2025-08-14,32.0,98,Critical
CUST01828,Jonathan Taylor,mark54@example.net,PROD2723,Watch,Accessories,1,Broken on arrival,Waste of money. Why maintain same five such arrive southern physical simple.,2025-05-04,16.0,55,Critical
CUST01829,Pamela Larsen,benjamin64@example.net,PROD7524,Backpack,Electronics,4,Works well,Nice quality. Answer explain difficult college soon know easy develop billion hot born.,2024-10-03,34.0,91,Positive
CUST01830,Todd Cervantes,brittany08@example.org,PROD3890,Camera,Accessories,3,Average product,Works fine. Sure under season easy deal six meet.,2026-05-26,21.0,86,Neutral
CUST01831,Zachary Stein,royjanet@example.org,PROD4433,Shoes,Fashion,1,Terrible quality,Terrible quality. Very spend example after something star maybe before.,2024-10-26,43.0,96,Critical
CUST01832,Danielle Perez,xmiranda@example.org,PROD7907,Camera,Electronics,1,Terrible quality,Broken on arrival. Ever business pretty gas find easy left executive talk.,2024-08-07,5.0,46,Critical
CUST01833,Andrea Vaughn PhD,anthony54@example.net,PROD4065,Camera,Home,3,Average product,Works fine. Tax deal book director fund of.,2024-11-25,9.0,69,Neutral
CUST01834,Carrie Cortez,kristin68@example.com,PROD7992,Backpack,Accessories,5,Highly recommended,Excellent product. Read southern tough perhaps window each kind such me.,2025-12-25,45.0,48,Positive
CUST01835,Nicholas Shaw,jonathanstewart@example.com,PROD8869,Shoes,Accessories,5,Best purchase ever,Amazing quality. Concern image series perform safe second same trial trouble history ever short.,2025-04-15,38.0,100,Positive
CUST01836,Sylvia Gates,gainesdanielle@example.net,PROD8791,Watch,Fashion,2,Packaging damaged,,2024-07-16,7.0,63,Critical
CUST01837,Andrea Allen,erica98@example.org,PROD2614,Tablet,Accessories,1,Not working,Very disappointed. Task present alone successful inside pretty oil federal authority economy.,2025-01-27,13.0,25,Critical
CUST01838,Matthew Cummings,lewismary@example.com,PROD1356,Camera,Fashion,5,Amazing quality,Highly recommended. Sort remember character receive company whole down loss article.,2025-03-17,4.0,36,Positive
CUST01839,Joshua Harris,james44@example.com,PROD9166,Camera,Electronics,2,Poor quality,Not as expected. Employee concern point maybe eat nation design.,2025-01-15,7.0,18,Critical
CUST01840,Sarah Medina,,PROD1679,Watch,Home,4,Satisfied with purchase,Nice quality. Behind first artist local already white partner likely PM.,2025-07-13,2.0,36,Positive
CUST01841,Christopher Stewart,tina35@example.com,PROD1218,Watch,Accessories,1,Very disappointed,Terrible quality. Guess series require free main drop arm poor media relationship break discover ask.,2024-10-02,4.0,81,Critical
CUST01842,Laura Fuller,sross@example.net,PROD7543,Headphones,Accessories,2,Not as expected,Poor quality. Provide whatever energy learn industry exist reveal decide west meeting yourself.,2025-06-05,49.0,69,Critical
CUST01843,Jose Martin,mark35@example.org,PROD3579,Headphones,Fashion,3,Neutral experience,Decent quality. While involve wish nearly heavy house fine number herself suggest film food according.,2024-08-30,30.0,84,Neutral
CUST01844,Patrick Baker,ashley20@example.org,PROD5060,Smartphone,Home,4,Good product,Satisfied with purchase. Arrive work your save back suddenly attorney environmental put.,2026-02-23,7.0,15,Positive
CUST01845,Jacob Munoz,brucehobbs@example.net,PROD9116,Tablet,Electronics,4,Satisfied with purchase,Good product. Rest country whole analysis behind world character require body.,2025-04-04,41.0,49,Positive
CUST01846,Taylor Thompson,eric83@example.net,PROD1319,Shoes,Fashion,4,Recommended,Nice quality. Common final evidence probably month evening school seek.,2025-06-04,6.0,22,Positive
CUST01847,Eric Lawrence,johnsonrebecca@example.net,PROD2525,Shoes,Electronics,2,Bad experience,Packaging damaged. Health decide choice air amount likely agree.,2026-04-15,44.0,61,Critical
CUST01848,Michael Hall,nelsondavid@example.org,PROD9126,Laptop,Home,5,Best purchase ever,Loved it. Wish again boy politics hard clear member everybody result.,2025-06-12,38.0,43,Positive
CUST01849,Timothy Cummings,deborah93@example.com,PROD1534,Shoes,Fashion,5,Best purchase ever,Highly recommended. Mrs beat huge occur popular total own.,2025-09-19,2.0,7,Positive
CUST01850,Emily Bell,valerie14@example.com,PROD7742,Watch,Home,5,Amazing quality,Amazing quality. Mouth chance say range anyone staff small author effect whether determine.,2026-06-15,38.0,38,Positive
CUST01851,Debra Clark,jacqueline71@example.org,PROD4054,Shoes,Home,1,Waste of money,Waste of money. Any teach kind past material sound goal.,2024-09-13,11.0,46,Critical
CUST01852,,joneschad@example.net,PROD5788,Smartphone,Electronics,5,Highly recommended,Best purchase ever. Cause door together suffer evening everybody.,2024-10-08,42.0,56,Positive
CUST01853,David Baxter,teresa29@example.org,PROD8017,Watch,Accessories,2,Poor quality,Poor quality. Red new scene drop scientist training why.,2026-05-09,10.0,23,Critical
CUST01854,David Knight,andrew42@example.net,PROD5347,Camera,Fashion,4,Nice quality,Recommended. Throw if responsibility while might effort evening friend field usually even.,2025-05-16,11.0,67,Positive
CUST01855,Robert Parker,danielskaren@example.net,PROD1787,Headphones,Home,3,Okay for the price,Average product. Best human various still fine right author than analysis see cup listen lot official.,2025-12-06,48.0,67,Neutral
CUST01856,Brandon Bell,xgordon@example.net,PROD7576,Camera,Home,4,Good product,Recommended. Something everybody paper cultural behavior measure will others environmental institution account.,2026-02-02,16.0,43,Positive
CUST01857,Steve Craig,rbautista@example.net,PROD5245,Smartphone,Accessories,4,Nice quality,Recommended. Manager particular artist act return serious reality growth others four take against.,2026-06-12,37.0,80,Positive
CUST01858,Lisa Barnett,milesjames@example.net,PROD9350,Smartphone,Accessories,5,Best purchase ever,Best purchase ever. Show successful stock phone understand well.,2024-09-05,41.0,47,Positive
CUST01859,William Anderson,jennifer36@example.org,PROD6790,Headphones,Electronics,3,Okay for the price,Neutral experience. Record least plant choose drop suffer attention many television science.,2026-02-07,41.0,48,Neutral
CUST01860,Scott Torres,juliewhite@example.org,PROD7007,Watch,Fashion,1,Broken on arrival,Broken on arrival. Bank affect now help off culture design.,2026-05-16,36.0,81,Critical
CUST01861,Kevin Moon,mathewstracey@example.org,PROD2181,Headphones,Electronics,4,Nice quality,Good product. Different vote apply when whether would our hotel say anyone different keep.,2025-06-27,30.0,35,Positive
CUST01862,Andrea Miles,omayo@example.com,PROD1939,Headphones,Accessories,3,Okay for the price,Decent quality. Capital somebody marriage wear million its vote father could.,2026-03-04,38.0,69,Neutral
CUST01863,Amy Wilson,michael64@example.org,PROD1182,Tablet,Home,4,Recommended,Satisfied with purchase. It than something seem live no with along them apply.,2025-03-18,43.0,70,Positive
CUST01864,Ashley Murphy,rangelmichelle@example.org,PROD6220,Tablet,Home,5,Best purchase ever,Amazing quality. Human strong already finally management receive certain least activity.,2025-08-23,48.0,51,Positive
CUST01865,Matthew Hartman,elizabeth72@example.net,PROD1682,Tablet,Fashion,5,Excellent product,Highly recommended. Crime ago type environment then factor case million war head will hair executive.,2026-05-12,3.0,69,Positive
CUST01866,Jessica Burton,ashleeashley@example.org,PROD2409,Camera,Fashion,2,Poor quality,Arrived late. Receive benefit once father father may region front maintain husband western land.,2025-12-30,3.0,56,Critical
CUST01867,Daniel Henry,kchung@example.net,PROD2121,Smartphone,Fashion,1,Very disappointed,Terrible quality. Artist treat place girl hand worker far feeling large role near how.,2026-04-07,2.0,32,Critical
CUST01868,Jamie Lopez,fmendoza@example.net,PROD3035,Watch,Accessories,3,Okay for the price,Works fine. Artist rich lose far radio tough young single eye item.,2025-02-16,45.0,96,Neutral
CUST01869,Lisa Peters,gregorytucker@example.org,PROD7140,Shoes,Accessories,3,Neutral experience,Decent quality. Partner class writer amount season teach reason law network station.,2024-12-14,24.0,67,Neutral
CUST01870,Kimberly Freeman,usullivan@example.org,PROD7130,Laptop,Home,1,Very disappointed,Not working. Strategy start pretty hospital worry part radio relate interest tell worry leader anyone.,2024-12-04,27.0,65,Critical
CUST01871,Kristin Romero,meltoneric@example.org,PROD6745,Camera,Electronics,5,Loved it,Amazing quality. Force business many something lawyer responsibility.,2024-12-13,39.0,84,Positive
CUST01872,Margaret Rodriguez,tylerjones@example.com,PROD7678,Camera,Home,5,Amazing quality,Amazing quality. House blood carry majority natural next benefit Congress page today.,2024-10-23,41.0,53,Positive
CUST01873,Mrs. Tonya Melendez,hutchinsoncrystal@example.com,PROD4668,Backpack,Home,3,Neutral experience,Average product. Animal edge charge course well right budget.,2026-01-04,38.0,38,Neutral
CUST01874,Angela Berry,matthew44@example.net,PROD4354,Backpack,Electronics,5,Amazing quality,Highly recommended. Collection president audience wide sport poor read north light accept health.,2026-04-13,3.0,27,Positive
CUST01875,Karen Miller,brendanperry@example.net,PROD3476,Watch,Accessories,3,Works fine,Decent quality. Yeah base hour purpose position lawyer view final church her positive beat.,2024-08-31,10.0,15,Neutral
CUST01876,Keith Santiago,john@@gmail..com,PROD6931,Laptop,Accessories,4,Recommended,Works well. Continue would situation treat laugh employee contain big give choice modern perform.,2025-02-17,15.0,24,Positive
CUST01877,David Bernard,emily17@example.net,PROD8391,Camera,Fashion,1,Very disappointed,Not working. Dinner serve memory look maintain newspaper any example.,2026-04-04,2.0,36,Critical
CUST01878,Jackie Mcfarland,roberto03@example.com,PROD7641,Camera,Home,1,Very disappointed,Very disappointed. Add call sometimes word role upon blood.,2025-06-14,,44,Critical
CUST01879,Aimee Neal,mooreholly@example.net,PROD2392,Camera,Accessories,3,Okay for the price,Okay for the price. Around avoid Mr fact control Congress medical music none learn still.,2025-09-17,21.0,49,Neutral
CUST01880,Brian Wiggins,nicholsmichael@example.org,PROD5626,Backpack,Accessories,2,Arrived late,Not as expected. Finally brother part stay pick group better.,2025-11-05,37.0,100,Critical
CUST01881,Sarah Dudley,spearsnathan@example.net,PROD6342,Backpack,Electronics,1,Terrible quality,Very disappointed. Reach glass sure clear society question series customer level whatever.,2024-09-28,23.0,73,Critical
CUST01882,Jesus Church,hsingleton@example.net,PROD1591,Camera,Accessories,1,Broken on arrival,Waste of money. Half address pass speak grow government provide edge tough each book peace her.,2026-03-06,32.0,72,Critical
CUST01883,Amber Chavez,shane80@example.org,PROD5299,Tablet,Fashion,3,,Average product. Agreement upon call list cultural the social unit.,2024-10-30,39.0,70,Neutral
CUST01884,Debra Porter,christopherlopez@example.net,PROD1107,Tablet,Fashion,4,Good product,Satisfied with purchase. Just have common TV but discuss operation many event who billion.,2024-08-18,39.0,73,Positive
CUST01885,Gregory Hamilton,christopherhodge@example.net,PROD1344,Smartphone,Accessories,2,Arrived late,Packaging damaged. Provide see Republican learn move save maintain fear anyone turn.,2025-09-13,22.0,41,Critical
CUST01886,Brett Guzman,yvasquez@example.net,PROD5918,Laptop,Fashion,2,Poor quality,Arrived late. History feel set fill serve single maintain.,2025-04-30,43.0,92,Critical
CUST01887,Kristen Smith,jesusclark@example.org,PROD9354,Camera,Electronics,3,Decent quality,Decent quality. Interesting value act edge ground structure along single identify call type.,2025-03-19,17.0,59,Neutral
CUST01888,Jonathon Adkins,jennifer60@example.com,PROD4329,Headphones,Electronics,5,Amazing quality,Best purchase ever. Strategy back commercial his radio outside similar mean dark enjoy well day form.,2025-02-15,9.0,12,Positive
CUST01889,Mr. Kevin Jones,barnettdaniel@example.net,PROD3439,Watch,Home,4,Works well,Works well. Popular final will model talk summer mention assume.,2026-02-01,35.0,82,Positive
CUST01890,Kevin Guzman,jeremy45@example.com,PROD9950,Watch,Electronics,4,Good product,Good product. Interesting sister skill trip over without direction responsibility become science agency book.,2025-09-14,38.0,69,Positive
CUST01891,,davidburgess@example.org,PROD8199,Shoes,Accessories,1,Terrible quality,Not working. Mean sport main with effect apply imagine project dark.,2025-12-27,18.0,93,Critical
CUST01892,Ariel Ayala,chambersdorothy@example.net,PROD2055,Smartphone,Fashion,5,Best purchase ever,Highly recommended. Instead newspaper consumer no region note travel fall.,2024-12-19,9.0,16,Positive
CUST01893,Charles Rios,patricia44@example.org,PROD2566,Backpack,Electronics,1,Broken on arrival,Very disappointed. Writer story pressure building message reflect hope hot single whatever.,2025-08-21,,58,Critical
CUST01894,Kimberly Goodwin,vblair@example.com,PROD1612,Smartphone,Home,1,Not working,Terrible quality. Capital current analysis approach color debate both determine commercial college deal phone support.,2024-08-11,1.0,11,Critical
